District,Year-Month,Total_Precipitation_mm,Mean_Temperature_C
Kandy,2016-09,61.70,23.66
Kandy,2016-10,67.70,24.06
Kandy,2016-11,283.70,23.06
Kandy,2016-12,42.10,22.72
Kandy,2017-01,61.80,23.43
Kandy,2017-02,39.00,23.88
Kandy,2017-03,91.00,24.82
Kandy,2017-04,103.30,25.67
Kandy,2017-05,169.90,25.04
Kandy,2017-06,92.40,24.36
Kandy,2017-07,68.30,24.87
Kandy,2017-08,127.10,24.01
Kandy,2017-09,149.70,23.80
Kandy,2017-10,170.30,23.93
Kandy,2017-11,261.80,23.07
Kandy,2017-12,67.00,23.19
Kandy,2018-01,13.50,23.56
Kandy,2018-02,40.60,24.54
Kandy,2018-03,132.70,24.82
Kandy,2018-04,83.50,25.45
Kandy,2018-05,195.80,24.30
Kandy,2018-06,131.00,23.77
Kandy,2018-07,139.20,23.49
Kandy,2018-08,206.90,23.13
Kandy,2018-09,153.50,23.70
Kandy,2018-10,507.50,23.17
Kandy,2018-11,378.20,23.16
Kandy,2018-12,171.80,22.86
Kandy,2019-01,60.60,22.81
Kandy,2019-02,161.80,23.71
Kandy,2019-03,38.70,25.18
Kandy,2019-04,160.70,26.10
Kandy,2019-05,31.60,25.94
Kandy,2019-06,78.50,25.40
Kandy,2019-07,92.20,24.70
Kandy,2019-08,204.80,23.76
Kandy,2019-09,140.90,23.88
Kandy,2019-10,497.70,23.15
Kandy,2019-11,125.70,23.61
Kandy,2019-12,90.20,23.39
Kandy,2020-01,7.40,23.83
Kandy,2020-02,12.20,24.67
Kandy,2020-03,12.80,26.38
Kandy,2020-04,117.40,25.83
Kandy,2020-05,232.10,25.12
Kandy,2020-06,89.50,24.72
Kandy,2020-07,135.80,24.28
Kandy,2020-08,154.50,23.89
Kandy,2020-09,196.80,23.39
Kandy,2020-10,115.00,23.48
Kandy,2020-11,207.60,23.79
Kandy,2020-12,252.90,23.03
Kandy,2021-01,146.20,23.02
Kandy,2021-02,16.90,23.79
Kandy,2021-03,87.50,24.57
Kandy,2021-04,215.60,24.76
Kandy,2021-05,309.80,24.35
Kandy,2021-06,142.00,23.72
Kandy,2021-07,133.50,23.95
Kandy,2021-08,138.70,23.56
Kandy,2021-09,118.90,23.74
Kandy,2021-10,234.10,23.39
Kandy,2021-11,307.70,22.63
Kandy,2021-12,44.20,23.20
Kandy,2022-01,33.20,23.49
Kandy,2022-02,54.30,24.09
Kandy,2022-03,45.10,24.92
Kandy,2022-04,234.30,23.94
Kandy,2022-05,188.30,24.17
Kandy,2022-06,75.10,23.94
Kandy,2022-07,131.60,23.79
Kandy,2022-08,219.90,23.33
Kandy,2022-09,92.80,23.37
Kandy,2022-10,278.50,22.78
Kandy,2022-11,175.30,22.60
Kandy,2022-12,191.00,22.33
Kandy,2023-01,39.70,22.30
Kandy,2023-02,50.80,23.21
Kandy,2023-03,49.80,24.63
Kandy,2023-04,127.60,25.40
Kandy,2023-05,104.50,24.66
Kandy,2023-06,74.30,25.06
Kandy,2023-07,136.90,24.25
Kandy,2023-08,33.60,25.35
Kandy,2023-09,107.70,23.76
Kandy,2023-10,350.30,23.41
Kandy,2023-11,545.20,23.37
Kandy,2023-12,229.10,23.63
Kandy,2024-01,105.70,23.51
Kandy,2024-02,27.30,24.84
Kandy,2024-03,42.10,26.04
Kandy,2024-04,69.30,26.99
Kandy,2024-05,357.60,25.37
Kandy,2024-06,44.60,24.63
Matale,2010-01,44.90,23.60
Matale,2010-02,13.80,24.76
Matale,2010-03,97.30,26.86
Matale,2010-04,274.60,26.53
Matale,2010-05,128.50,26.05
Matale,2010-06,131.50,25.64
Matale,2010-07,165.30,25.27
Matale,2010-08,131.10,25.00
Matale,2010-09,139.30,24.94
Matale,2010-10,348.40,24.48
Matale,2010-11,427.00,23.88
Matale,2010-12,513.70,22.91
Matale,2011-01,560.00,22.51
Matale,2011-02,370.10,23.57
Matale,2011-03,57.20,25.17
Matale,2011-04,231.50,25.47
Matale,2011-05,60.40,26.09
Matale,2011-06,45.20,26.07
Matale,2011-07,95.30,25.56
Matale,2011-08,78.30,25.52
Matale,2011-09,88.30,25.71
Matale,2011-10,314.30,25.42
Matale,2011-11,164.10,24.15
Matale,2011-12,223.50,23.52
Matale,2012-01,24.70,23.42
Matale,2012-02,57.00,24.12
Matale,2012-03,58.60,26.32
Matale,2012-04,145.50,25.69
Matale,2012-05,15.60,26.76
Matale,2012-06,64.50,26.02
Matale,2012-07,71.90,25.93
Matale,2012-08,66.70,25.95
Matale,2012-09,60.00,26.13
Matale,2012-10,482.90,25.12
Matale,2012-11,407.60,24.24
Matale,2012-12,189.80,23.57
Matale,2013-01,238.40,23.13
Matale,2013-02,106.40,23.96
Matale,2013-03,159.30,25.28
Matale,2013-04,115.30,26.63
Matale,2013-05,111.30,26.02
Matale,2013-06,194.50,24.53
Matale,2013-07,113.10,24.85
Matale,2013-08,175.70,25.19
Matale,2013-09,89.40,24.81
Matale,2013-10,187.80,25.03
Matale,2013-11,223.20,24.19
Matale,2013-12,136.40,23.12
Matale,2014-01,100.10,23.03
Matale,2014-02,10.50,23.96
Matale,2014-03,13.20,25.92
Matale,2014-04,257.60,26.60
Matale,2014-05,151.90,25.87
Matale,2014-06,77.50,25.99
Matale,2014-07,101.10,25.60
Matale,2014-08,98.90,25.31
Matale,2014-09,162.50,25.35
Matale,2014-10,532.00,24.64
Matale,2014-11,354.50,23.71
Matale,2014-12,649.80,23.32
Matale,2015-01,15.60,23.80
Matale,2015-02,91.60,23.72
Matale,2015-03,68.50,25.27
Matale,2015-04,318.90,25.71
Matale,2015-05,124.90,25.89
Matale,2015-06,80.70,26.00
Matale,2015-07,88.30,25.67
Matale,2015-08,124.70,25.83
Matale,2015-09,117.10,25.56
Matale,2015-10,820.80,24.96
Matale,2015-11,480.80,24.22
Matale,2015-12,205.80,24.21
Matale,2016-01,19.50,24.18
Matale,2016-02,13.00,25.31
Matale,2016-03,23.00,27.44
Matale,2016-04,78.90,28.05
Matale,2016-05,727.40,25.92
Matale,2016-06,85.20,25.52
Matale,2016-07,69.00,25.62
Matale,2016-08,67.60,25.67
Matale,2016-09,42.50,25.77
Matale,2016-10,59.60,25.96
Matale,2016-11,201.90,24.27
Matale,2016-12,46.80,24.01
Matale,2017-01,106.00,23.86
Matale,2017-02,19.80,24.49
Matale,2017-03,132.30,25.62
Matale,2017-04,126.70,26.74
Matale,2017-05,223.30,25.46
Matale,2017-06,157.40,24.67
Matale,2017-07,101.70,25.03
Matale,2017-08,187.00,24.35
Matale,2017-09,194.60,24.20
Matale,2017-10,357.00,24.12
Matale,2017-11,336.60,23.76
Matale,2017-12,75.50,23.59
Matale,2018-01,27.80,23.33
Matale,2018-02,28.30,24.75
Matale,2018-03,162.00,25.92
Matale,2018-04,205.20,25.56
Matale,2018-05,282.00,24.68
Matale,2018-06,212.40,24.11
Matale,2018-07,169.80,24.16
Matale,2018-08,214.30,23.86
Matale,2018-09,155.10,24.50
Matale,2018-10,695.70,23.74
Matale,2018-11,451.80,23.87
Matale,2018-12,75.80,23.44
Matale,2019-01,30.60,23.61
Matale,2019-02,183.30,24.49
Matale,2019-03,27.10,26.31
Matale,2019-04,160.20,26.57
Matale,2019-05,54.10,26.17
Matale,2019-06,124.00,25.62
Matale,2019-07,124.20,25.18
Matale,2019-08,278.30,24.16
Matale,2019-09,209.50,24.25
Matale,2019-10,606.10,23.79
Matale,2019-11,239.10,24.33
Matale,2019-12,82.20,23.93
Matale,2020-01,12.30,24.22
Matale,2020-02,11.70,25.20
Matale,2020-03,29.20,26.95
Matale,2020-04,180.80,26.33
Matale,2020-05,250.90,25.64
Matale,2020-06,149.20,25.12
Matale,2020-07,167.80,24.64
Matale,2020-08,179.00,24.58
Matale,2020-09,307.50,23.80
Matale,2020-10,158.40,24.19
Matale,2020-11,278.30,24.26
Matale,2020-12,385.10,23.50
Matale,2021-01,210.80,23.47
Matale,2021-02,19.70,24.27
Matale,2021-03,80.10,25.44
Matale,2021-04,381.50,25.43
Matale,2021-05,609.20,24.73
Matale,2021-06,176.10,24.41
Matale,2021-07,201.40,24.46
Matale,2021-08,188.00,24.04
Matale,2021-09,197.10,24.24
Matale,2021-10,375.10,23.98
Matale,2021-11,402.80,23.24
Matale,2021-12,49.00,23.83
Matale,2022-01,23.70,24.17
Matale,2022-02,74.10,24.19
Matale,2022-03,54.00,25.31
Matale,2022-04,240.10,24.72
Matale,2022-05,202.50,24.70
Matale,2022-06,112.90,24.48
Matale,2022-07,147.40,24.45
Matale,2022-08,269.80,23.92
Matale,2022-09,107.90,24.17
Matale,2022-10,329.40,23.43
Matale,2022-11,265.10,23.42
Matale,2022-12,218.10,23.02
Matale,2023-01,56.50,22.73
Matale,2023-02,88.50,23.61
Matale,2023-03,83.50,25.37
Matale,2023-04,192.70,25.91
Matale,2023-05,158.50,25.44
Matale,2023-06,83.10,25.49
Matale,2023-07,151.20,24.97
Matale,2023-08,51.90,26.08
Matale,2023-09,185.30,24.25
Matale,2023-10,408.10,24.04
Matale,2023-11,624.80,23.98
Matale,2023-12,285.50,24.22
Matale,2024-01,153.60,23.94
Matale,2024-02,21.80,25.55
Matale,2024-03,39.10,27.04
Matale,2024-04,127.90,27.51
Matale,2024-05,439.70,25.71
Matale,2024-06,41.80,25.36
Nuwara Eliya,2010-01,86.80,16.96
Nuwara Eliya,2010-02,48.60,17.78
Nuwara Eliya,2010-03,147.20,18.74
Nuwara Eliya,2010-04,315.00,18.67
Nuwara Eliya,2010-05,241.90,18.97
Nuwara Eliya,2010-06,246.10,18.27
Nuwara Eliya,2010-07,225.50,17.79
Nuwara Eliya,2010-08,254.70,17.80
Nuwara Eliya,2010-09,335.90,17.57
Nuwara Eliya,2010-10,301.80,17.37
Nuwara Eliya,2010-11,394.60,16.81
Nuwara Eliya,2010-12,504.50,16.27
Nuwara Eliya,2011-01,511.90,16.03
Nuwara Eliya,2011-02,340.70,16.77
Nuwara Eliya,2011-03,103.20,17.40
Nuwara Eliya,2011-04,273.50,17.62
Nuwara Eliya,2011-05,117.70,18.40
Nuwara Eliya,2011-06,72.00,18.53
Nuwara Eliya,2011-07,161.70,18.12
Nuwara Eliya,2011-08,163.80,17.76
Nuwara Eliya,2011-09,210.70,17.82
Nuwara Eliya,2011-10,425.90,17.34
Nuwara Eliya,2011-11,248.40,16.95
Nuwara Eliya,2011-12,342.10,16.75
Nuwara Eliya,2012-01,64.60,16.54
Nuwara Eliya,2012-02,141.40,16.86
Nuwara Eliya,2012-03,72.90,17.82
Nuwara Eliya,2012-04,315.50,17.64
Nuwara Eliya,2012-05,61.10,18.68
Nuwara Eliya,2012-06,83.00,18.41
Nuwara Eliya,2012-07,133.40,18.07
Nuwara Eliya,2012-08,155.30,17.86
Nuwara Eliya,2012-09,170.40,17.79
Nuwara Eliya,2012-10,657.40,17.30
Nuwara Eliya,2012-11,362.80,17.27
Nuwara Eliya,2012-12,286.40,16.85
Nuwara Eliya,2013-01,320.90,16.71
Nuwara Eliya,2013-02,155.90,16.91
Nuwara Eliya,2013-03,226.50,17.73
Nuwara Eliya,2013-04,171.60,18.55
Nuwara Eliya,2013-05,229.50,18.70
Nuwara Eliya,2013-06,289.20,17.58
Nuwara Eliya,2013-07,155.60,17.56
Nuwara Eliya,2013-08,206.90,17.68
Nuwara Eliya,2013-09,183.30,17.51
Nuwara Eliya,2013-10,212.50,17.50
Nuwara Eliya,2013-11,239.20,17.02
Nuwara Eliya,2013-12,184.50,16.66
Nuwara Eliya,2014-01,116.60,16.55
Nuwara Eliya,2014-02,29.00,17.12
Nuwara Eliya,2014-03,60.50,17.90
Nuwara Eliya,2014-04,206.30,18.37
Nuwara Eliya,2014-05,215.20,18.56
Nuwara Eliya,2014-06,115.40,18.69
Nuwara Eliya,2014-07,112.20,18.40
Nuwara Eliya,2014-08,194.80,17.79
Nuwara Eliya,2014-09,272.70,17.83
Nuwara Eliya,2014-10,482.30,17.39
Nuwara Eliya,2014-11,410.50,16.93
Nuwara Eliya,2014-12,671.40,16.85
Nuwara Eliya,2015-01,37.60,16.95
Nuwara Eliya,2015-02,173.30,16.51
Nuwara Eliya,2015-03,106.60,17.53
Nuwara Eliya,2015-04,318.20,17.92
Nuwara Eliya,2015-05,243.90,18.55
Nuwara Eliya,2015-06,128.90,18.38
Nuwara Eliya,2015-07,132.90,18.26
Nuwara Eliya,2015-08,188.40,18.15
Nuwara Eliya,2015-09,275.00,17.89
Nuwara Eliya,2015-10,677.70,17.55
Nuwara Eliya,2015-11,383.40,17.35
Nuwara Eliya,2015-12,274.60,17.29
Nuwara Eliya,2016-01,54.60,17.58
Nuwara Eliya,2016-02,45.70,18.04
Nuwara Eliya,2016-03,50.90,19.67
Nuwara Eliya,2016-04,110.70,19.43
Nuwara Eliya,2016-05,514.40,18.78
Nuwara Eliya,2016-06,131.20,18.23
Nuwara Eliya,2016-07,201.40,18.19
Nuwara Eliya,2016-08,119.50,18.12
Nuwara Eliya,2016-09,87.00,18.08
Nuwara Eliya,2016-10,197.00,17.67
Nuwara Eliya,2016-11,305.10,17.20
Nuwara Eliya,2016-12,65.50,17.04
Nuwara Eliya,2017-01,108.90,14.54
Nuwara Eliya,2017-02,40.20,14.78
Nuwara Eliya,2017-03,96.60,15.70
Nuwara Eliya,2017-04,66.40,16.83
Nuwara Eliya,2017-05,175.30,16.72
Nuwara Eliya,2017-06,123.30,15.68
Nuwara Eliya,2017-07,73.60,15.57
Nuwara Eliya,2017-08,190.70,15.48
Nuwara Eliya,2017-09,148.40,15.38
Nuwara Eliya,2017-10,314.80,15.60
Nuwara Eliya,2017-11,336.00,15.45
Nuwara Eliya,2017-12,100.90,15.13
Nuwara Eliya,2018-01,40.30,14.97
Nuwara Eliya,2018-02,70.10,15.86
Nuwara Eliya,2018-03,83.00,16.02
Nuwara Eliya,2018-04,62.30,16.64
Nuwara Eliya,2018-05,288.20,16.37
Nuwara Eliya,2018-06,261.10,15.41
Nuwara Eliya,2018-07,317.40,14.91
Nuwara Eliya,2018-08,423.40,14.77
Nuwara Eliya,2018-09,254.40,15.36
Nuwara Eliya,2018-10,702.20,15.67
Nuwara Eliya,2018-11,418.90,15.56
Nuwara Eliya,2018-12,123.00,15.18
Nuwara Eliya,2019-01,76.10,14.93
Nuwara Eliya,2019-02,151.00,15.52
Nuwara Eliya,2019-03,62.00,15.65
Nuwara Eliya,2019-04,147.40,16.80
Nuwara Eliya,2019-05,77.80,16.86
Nuwara Eliya,2019-06,134.60,16.14
Nuwara Eliya,2019-07,155.40,15.63
Nuwara Eliya,2019-08,250.90,15.25
Nuwara Eliya,2019-09,244.10,15.47
Nuwara Eliya,2019-10,449.10,15.54
Nuwara Eliya,2019-11,173.90,15.71
Nuwara Eliya,2019-12,295.90,15.52
Nuwara Eliya,2020-01,30.80,15.51
Nuwara Eliya,2020-02,60.30,15.91
Nuwara Eliya,2020-03,31.30,17.25
Nuwara Eliya,2020-04,212.00,16.86
Nuwara Eliya,2020-05,268.50,16.96
Nuwara Eliya,2020-06,113.20,15.85
Nuwara Eliya,2020-07,201.90,15.59
Nuwara Eliya,2020-08,238.20,15.27
Nuwara Eliya,2020-09,316.10,15.07
Nuwara Eliya,2020-10,205.70,15.20
Nuwara Eliya,2020-11,261.60,15.87
Nuwara Eliya,2020-12,241.10,15.17
Nuwara Eliya,2021-01,317.20,15.15
Nuwara Eliya,2021-02,49.40,15.50
Nuwara Eliya,2021-03,74.70,15.53
Nuwara Eliya,2021-04,238.70,16.39
Nuwara Eliya,2021-05,579.90,16.33
Nuwara Eliya,2021-06,216.40,15.49
Nuwara Eliya,2021-07,310.10,15.40
Nuwara Eliya,2021-08,216.90,15.15
Nuwara Eliya,2021-09,194.40,15.36
Nuwara Eliya,2021-10,283.20,15.47
Nuwara Eliya,2021-11,357.70,15.18
Nuwara Eliya,2021-12,69.20,14.98
Nuwara Eliya,2022-01,58.20,14.69
Nuwara Eliya,2022-02,55.10,15.41
Nuwara Eliya,2022-03,43.90,16.18
Nuwara Eliya,2022-04,212.30,16.08
Nuwara Eliya,2022-05,351.60,15.95
Nuwara Eliya,2022-06,147.50,15.30
Nuwara Eliya,2022-07,263.70,15.26
Nuwara Eliya,2022-08,443.50,14.95
Nuwara Eliya,2022-09,146.00,15.11
Nuwara Eliya,2022-10,332.10,15.04
Nuwara Eliya,2022-11,165.80,15.04
Nuwara Eliya,2022-12,169.00,14.46
Nuwara Eliya,2023-01,92.50,14.12
Nuwara Eliya,2023-02,114.50,14.96
Nuwara Eliya,2023-03,90.70,15.45
Nuwara Eliya,2023-04,120.50,16.24
Nuwara Eliya,2023-05,118.90,16.77
Nuwara Eliya,2023-06,92.10,16.19
Nuwara Eliya,2023-07,212.80,15.36
Nuwara Eliya,2023-08,82.60,16.10
Nuwara Eliya,2023-09,226.30,15.82
Nuwara Eliya,2023-10,475.70,15.96
Nuwara Eliya,2023-11,613.30,15.99
Nuwara Eliya,2023-12,365.20,15.95
Nuwara Eliya,2024-01,171.00,15.45
Nuwara Eliya,2024-02,47.40,15.94
Nuwara Eliya,2024-03,46.40,16.75
Nuwara Eliya,2024-04,78.10,17.62
Nuwara Eliya,2024-05,546.00,17.48
Nuwara Eliya,2024-06,61.70,17.83
Galle,2010-01,73.40,26.04
Galle,2010-02,50.50,26.68
Galle,2010-03,48.40,27.63
Galle,2010-04,220.10,27.50
Galle,2010-05,296.00,27.19
Galle,2010-06,266.10,26.61
Galle,2010-07,151.80,26.41
Galle,2010-08,129.50,26.30
Galle,2010-09,201.10,26.02
Galle,2010-10,164.30,26.32
Galle,2010-11,383.10,25.73
Galle,2010-12,355.90,25.28
Galle,2011-01,185.60,25.19
Galle,2011-02,210.50,25.64
Galle,2011-03,127.50,26.45
Galle,2011-04,211.50,26.58
Galle,2011-05,143.70,26.83
Galle,2011-06,95.90,26.92
Galle,2011-07,151.20,26.24
Galle,2011-08,219.30,26.31
Galle,2011-09,199.70,26.53
Galle,2011-10,203.00,26.53
Galle,2011-11,268.40,26.11
Galle,2011-12,232.30,25.76
Galle,2012-01,58.20,25.49
Galle,2012-02,156.60,26.08
Galle,2012-03,103.00,26.72
Galle,2012-04,222.80,26.76
Galle,2012-05,76.10,27.31
Galle,2012-06,140.50,26.43
Galle,2012-07,118.40,26.55
Galle,2012-08,184.60,26.28
Galle,2012-09,233.90,26.25
Galle,2012-10,375.70,26.15
Galle,2012-11,362.00,26.08
Galle,2012-12,161.30,25.89
Galle,2013-01,142.50,25.85
Galle,2013-02,121.40,26.15
Galle,2013-03,162.70,27.02
Galle,2013-04,97.50,27.72
Galle,2013-05,239.70,26.99
Galle,2013-06,221.80,26.08
Galle,2013-07,121.10,26.13
Galle,2013-08,87.60,26.13
Galle,2013-09,163.00,26.04
Galle,2013-10,200.20,25.96
Galle,2013-11,165.00,26.13
Galle,2013-12,137.30,25.83
Galle,2014-01,77.60,25.89
Galle,2014-02,32.60,26.44
Galle,2014-03,55.30,27.67
Galle,2014-04,147.80,27.27
Galle,2014-05,249.00,27.14
Galle,2014-06,112.50,27.12
Galle,2014-07,114.40,26.61
Galle,2014-08,153.70,26.12
Galle,2014-09,203.40,25.98
Galle,2014-10,368.20,25.99
Galle,2014-11,286.60,25.91
Galle,2014-12,414.70,25.72
Galle,2015-01,85.60,25.82
Galle,2015-02,70.80,26.07
Galle,2015-03,92.80,27.02
Galle,2015-04,204.10,27.21
Galle,2015-05,205.50,27.18
Galle,2015-06,134.30,27.18
Galle,2015-07,132.80,26.86
Galle,2015-08,189.50,26.53
Galle,2015-09,302.50,26.26
Galle,2015-10,353.50,26.30
Galle,2015-11,352.40,26.21
Galle,2015-12,243.10,26.35
Galle,2016-01,33.00,26.76
Galle,2016-02,48.60,27.30
Galle,2016-03,52.10,28.32
Galle,2016-04,123.10,28.25
Galle,2016-05,525.00,27.27
Galle,2016-06,145.80,26.89
Galle,2016-07,125.80,26.52
Galle,2016-08,103.10,26.56
Galle,2016-09,97.00,26.36
Galle,2016-10,125.20,26.40
Galle,2016-11,297.10,25.98
Galle,2016-12,94.90,26.00
Galle,2017-01,148.40,25.49
Galle,2017-02,85.80,25.70
Galle,2017-03,100.10,26.65
Galle,2017-04,192.30,27.66
Galle,2017-05,394.70,27.31
Galle,2017-06,303.90,26.94
Galle,2017-07,253.00,27.26
Galle,2017-08,366.30,26.79
Galle,2017-09,376.60,26.61
Galle,2017-10,357.20,26.58
Galle,2017-11,468.50,25.95
Galle,2017-12,160.10,25.88
Galle,2018-01,70.10,25.52
Galle,2018-02,140.60,25.97
Galle,2018-03,150.60,26.69
Galle,2018-04,216.60,26.84
Galle,2018-05,557.20,26.67
Galle,2018-06,322.70,26.79
Galle,2018-07,204.80,26.61
Galle,2018-08,159.00,26.32
Galle,2018-09,173.90,26.54
Galle,2018-10,275.50,25.84
Galle,2018-11,398.30,25.96
Galle,2018-12,117.60,25.85
Galle,2019-01,83.90,25.60
Galle,2019-02,193.60,26.26
Galle,2019-03,101.60,26.83
Galle,2019-04,143.00,27.57
Galle,2019-05,236.90,27.61
Galle,2019-06,294.80,27.76
Galle,2019-07,219.00,27.19
Galle,2019-08,473.20,26.56
Galle,2019-09,398.70,26.22
Galle,2019-10,510.60,25.68
Galle,2019-11,260.90,26.03
Galle,2019-12,246.10,26.00
Galle,2020-01,45.50,26.42
Galle,2020-02,66.90,26.99
Galle,2020-03,56.30,27.82
Galle,2020-04,196.20,27.45
Galle,2020-05,348.60,27.59
Galle,2020-06,230.20,27.44
Galle,2020-07,300.10,26.89
Galle,2020-08,197.70,26.92
Galle,2020-09,348.60,26.33
Galle,2020-10,137.30,26.87
Galle,2020-11,531.00,26.24
Galle,2020-12,208.10,25.87
Galle,2021-01,290.50,25.45
Galle,2021-02,86.60,25.95
Galle,2021-03,169.20,26.38
Galle,2021-04,80.60,27.26
Galle,2021-05,326.00,27.29
Galle,2021-06,233.70,26.99
Galle,2021-07,361.40,26.80
Galle,2021-08,295.50,26.45
Galle,2021-09,273.10,26.65
Galle,2021-10,280.60,26.52
Galle,2021-11,437.00,25.83
Galle,2021-12,128.20,25.66
Galle,2022-01,98.90,25.48
Galle,2022-02,106.80,26.13
Galle,2022-03,106.00,26.84
Galle,2022-04,176.50,26.87
Galle,2022-05,511.00,26.87
Galle,2022-06,286.60,26.63
Galle,2022-07,178.30,26.63
Galle,2022-08,293.50,26.25
Galle,2022-09,176.20,26.32
Galle,2022-10,364.60,25.83
Galle,2022-11,210.40,25.63
Galle,2022-12,210.10,25.45
Galle,2023-01,126.30,24.96
Galle,2023-02,163.10,25.52
Galle,2023-03,141.30,26.21
Galle,2023-04,127.10,26.97
Galle,2023-05,221.30,27.39
Galle,2023-06,277.60,27.02
Galle,2023-07,271.30,26.70
Galle,2023-08,188.70,27.02
Galle,2023-09,624.60,26.06
Galle,2023-10,480.50,25.56
Galle,2023-11,468.30,25.57
Galle,2023-12,390.70,25.83
Galle,2024-01,228.60,25.82
Galle,2024-02,80.10,27.13
Galle,2024-03,110.30,27.48
Galle,2024-04,223.20,27.69
Galle,2024-05,625.20,27.41
Galle,2024-06,109.30,26.94
Matara,2010-01,73.40,26.08
Matara,2010-02,50.50,26.76
Matara,2010-03,48.40,27.78
Matara,2010-04,220.10,27.50
Matara,2010-05,296.00,27.13
Matara,2010-06,266.10,26.54
Matara,2010-07,151.80,26.38
Matara,2010-08,129.50,26.27
Matara,2010-09,201.10,25.97
Matara,2010-10,164.30,26.25
Matara,2010-11,383.10,25.67
Matara,2010-12,355.90,25.22
Matara,2011-01,185.60,25.20
Matara,2011-02,210.50,25.62
Matara,2011-03,127.50,26.43
Matara,2011-04,211.50,26.54
Matara,2011-05,143.70,26.76
Matara,2011-06,95.90,26.85
Matara,2011-07,151.20,26.19
Matara,2011-08,219.30,26.23
Matara,2011-09,199.70,26.44
Matara,2011-10,203.00,26.52
Matara,2011-11,268.40,26.08
Matara,2011-12,232.30,25.72
Matara,2012-01,58.20,25.53
Matara,2012-02,156.60,26.15
Matara,2012-03,103.00,26.73
Matara,2012-04,222.80,26.71
Matara,2012-05,76.10,27.25
Matara,2012-06,140.50,26.36
Matara,2012-07,118.40,26.50
Matara,2012-08,184.60,26.18
Matara,2012-09,233.90,26.17
Matara,2012-10,375.70,26.08
Matara,2012-11,362.00,26.02
Matara,2012-12,161.30,25.87
Matara,2013-01,142.50,25.81
Matara,2013-02,121.40,26.15
Matara,2013-03,162.70,27.00
Matara,2013-04,97.50,27.66
Matara,2013-05,239.70,26.93
Matara,2013-06,221.80,26.02
Matara,2013-07,121.10,26.09
Matara,2013-08,87.60,26.08
Matara,2013-09,163.00,25.97
Matara,2013-10,200.20,25.88
Matara,2013-11,165.00,26.10
Matara,2013-12,137.30,25.80
Matara,2014-01,77.60,25.95
Matara,2014-02,32.60,26.56
Matara,2014-03,55.30,27.84
Matara,2014-04,147.80,27.29
Matara,2014-05,249.00,27.07
Matara,2014-06,112.50,27.05
Matara,2014-07,114.40,26.55
Matara,2014-08,153.70,26.05
Matara,2014-09,203.40,25.93
Matara,2014-10,368.20,25.95
Matara,2014-11,286.60,25.86
Matara,2014-12,414.70,25.67
Matara,2015-01,85.60,25.87
Matara,2015-02,70.80,26.18
Matara,2015-03,92.80,27.12
Matara,2015-04,204.10,27.19
Matara,2015-05,205.50,27.10
Matara,2015-06,134.30,27.08
Matara,2015-07,132.80,26.78
Matara,2015-08,189.50,26.44
Matara,2015-09,302.50,26.16
Matara,2015-10,353.50,26.24
Matara,2015-11,352.40,26.15
Matara,2015-12,243.10,26.32
Matara,2016-01,33.00,26.81
Matara,2016-02,48.60,27.40
Matara,2016-03,52.10,28.58
Matara,2016-04,123.10,28.25
Matara,2016-05,525.00,27.20
Matara,2016-06,145.80,26.83
Matara,2016-07,125.80,26.50
Matara,2016-08,103.10,26.52
Matara,2016-09,97.00,26.30
Matara,2016-10,125.20,26.34
Matara,2016-11,297.10,25.93
Matara,2016-12,94.90,25.93
Matara,2017-01,115.10,25.88
Matara,2017-02,57.30,26.33
Matara,2017-03,74.20,26.95
Matara,2017-04,130.90,27.83
Matara,2017-05,210.30,27.60
Matara,2017-06,147.60,27.04
Matara,2017-07,147.00,27.30
Matara,2017-08,189.30,26.90
Matara,2017-09,209.70,26.77
Matara,2017-10,194.70,26.79
Matara,2017-11,373.30,26.35
Matara,2017-12,98.20,26.25
Matara,2018-01,51.50,25.90
Matara,2018-02,47.20,26.31
Matara,2018-03,111.60,27.01
Matara,2018-04,163.50,27.24
Matara,2018-05,395.20,27.14
Matara,2018-06,176.40,26.80
Matara,2018-07,107.20,26.61
Matara,2018-08,80.90,26.10
Matara,2018-09,114.70,26.63
Matara,2018-10,286.70,26.21
Matara,2018-11,191.70,26.33
Matara,2018-12,59.70,26.21
Matara,2019-01,23.20,25.84
Matara,2019-02,106.50,26.70
Matara,2019-03,46.40,27.17
Matara,2019-04,117.00,27.77
Matara,2019-05,186.60,27.82
Matara,2019-06,203.90,27.93
Matara,2019-07,112.50,27.45
Matara,2019-08,305.90,26.88
Matara,2019-09,329.80,26.51
Matara,2019-10,389.90,26.16
Matara,2019-11,206.20,26.47
Matara,2019-12,109.20,26.47
Matara,2020-01,8.90,26.84
Matara,2020-02,30.30,27.13
Matara,2020-03,15.20,27.51
Matara,2020-04,86.70,27.78
Matara,2020-05,211.90,27.81
Matara,2020-06,113.80,27.60
Matara,2020-07,231.70,26.97
Matara,2020-08,98.60,26.99
Matara,2020-09,216.60,26.54
Matara,2020-10,85.20,26.92
Matara,2020-11,199.60,26.67
Matara,2020-12,112.70,26.28
Matara,2021-01,177.00,25.85
Matara,2021-02,28.20,26.28
Matara,2021-03,92.80,26.74
Matara,2021-04,95.30,27.47
Matara,2021-05,225.30,27.53
Matara,2021-06,145.00,27.19
